x,y,z_current,spindle_current,force_phy,force_hybrid,delta_f,stiffness,delta_k
9.457576262710450976e+01,-6.427984543144912521e+00,5.361986464140604092e+00,8.245012969527321545e+00,-3.194928881346922722e+01,-1.850636603343782838e+01,1.344292278003139884e+01,3.639859630877464951e+03,2.911887704701971984e+02
9.459576596099348933e+01,-6.427432894193499280e+00,5.280073542550872467e+00,8.240341496407518562e+00,-3.206656706591562767e+01,-1.879025155613275899e+01,1.327631550978287045e+01,3.640088552533190978e+03,2.912070842026552668e+02
9.461576929488248311e+01,-6.427089911390102550e+00,5.296719198958723673e+00,8.158629593505700939e+00,-3.194216232387924137e+01,-1.833492969236073478e+01,1.360723263151850659e+01,3.640315723214782793e+03,2.912252578571826120e+02
9.463577262877146268e+01,-6.426954842148917990e+00,5.276527116553043406e+00,8.072730444924554050e+00,-3.190789724574286979e+01,-1.828380947597086603e+01,1.362408776977200375e+01,3.640541148614195208e+03,2.912432918891356053e+02
9.465577596266044225e+01,-6.427026926373633486e+00,5.576568584250549243e+00,8.307508059044639737e+00,-3.108893466204055045e+01,-1.755440933234709888e+01,1.353452532969345157e+01,3.640764834350669844e+03,2.912611867480536034e+02
9.467577929654942182e+01,-6.427305396483999900e+00,5.034586844190775956e+00,8.499416460064123768e+00,-3.233272191630039316e+01,-1.889887036128627074e+01,1.343385155501412243e+01,3.640986785972108464e+03,2.912789428777686567e+02
9.469578263043840138e+01,-6.427789477442133581e+00,5.252710102471123577e+00,8.453273273348841599e+00,-3.171426043132439787e+01,-1.832157041031116762e+01,1.339269002101323203e+01,3.641207008956483605e+03,2.912965607165186839e+02
9.471578596432738095e+01,-6.428478386779573839e+00,5.294622103324588380e+00,8.226990933860300004e+00,-3.152737184950897742e+01,-1.833602180266555237e+01,1.319135004684342505e+01,3.641425508713265117e+03,2.913140406970612162e+02
9.473578929821636052e+01,-6.429371334624191192e+00,5.196998401157705949e+00,8.312946098433295461e+00,-3.168211288108732049e+01,-1.874988328340994315e+01,1.293222959767737912e+01,3.641642290584883995e+03,2.913313832467907218e+02
9.475579263210535430e+01,-6.430467523727701362e+00,5.394301716135680103e+00,8.179477913168463843e+00,-3.111448902214952739e+01,-1.754578925081733587e+01,1.356869977133219329e+01,3.641857359848218039e+03,2.913485887878574658e+02
9.477579596599433387e+01,-6.431766149493014062e+00,5.379417365809345597e+00,8.187352202090483644e+00,-3.106639797478743148e+01,-1.720204400185967586e+01,1.386435397292775740e+01,3.642070721716103890e+03,2.913656577372883021e+02
9.479579929988331344e+01,-6.433266400002209728e+00,5.271516745923157998e+00,8.192186298966504410e+00,-3.124592340580490202e+01,-1.788059825623533428e+01,1.336532514956956774e+01,3.642282381338874075e+03,2.913825905071099100e+02
9.481580263377229301e+01,-6.434967456044545564e+00,5.240104654462687250e+00,8.265594006873397959e+00,-3.123804686302637279e+01,-1.779396141910238782e+01,1.344408544392398497e+01,3.642492343805919973e+03,2.913993875044736228e+02
9.483580596766127258e+01,-6.436868491144752902e+00,5.254406566431550019e+00,8.264673781919068318e+00,-3.111815656899107552e+01,-1.771878620111391456e+01,1.339937036787715918e+01,3.642700614147275701e+03,2.914160491317820743e+02
9.485580930155026635e+01,-6.438968671591545068e+00,5.250440879079874890e+00,8.295110413994082776e+00,-3.104288652199399934e+01,-1.798691135567862176e+01,1.305597516631537580e+01,3.642907197335229739e+03,2.914325757868184041e+02
9.487581263543923171e+01,-6.441267156466483179e+00,5.248702753489526529e+00,8.323562532416257653e+00,-3.096206831751340971e+01,-1.760620734829485912e+01,1.335586096921855059e+01,3.643112098285953834e+03,2.914489678628763158e+02
9.489581596932822549e+01,-6.443763097672936979e+00,5.230558556956721894e+00,8.239153175016706854e+00,-3.092130378222029563e+01,-1.769365876044979302e+01,1.322764502177050083e+01,3.643315321861156463e+03,2.914652257488925216e+02
9.491581930321720506e+01,-6.446455639965386730e+00,5.278342342357755790e+00,8.264585900929981577e+00,-3.071912829726695904e+01,-1.720278311930169934e+01,1.351634517796525969e+01,3.643516872869759482e+03,2.914813498295807790e+02
9.493582263710618463e+01,-6.449343920978828137e+00,5.333283246998178129e+00,8.169758708444481599e+00,-3.049937968665692267e+01,-1.674647616940659489e+01,1.375290351725032778e+01,3.643716756069592066e+03,2.914973404855673493e+02
9.495582597099516420e+01,-6.452427071258707514e+00,5.090035716872541194e+00,8.145265989191901923e+00,-3.100903533328098760e+01,-1.735569911267845811e+01,1.365333622060253127e+01,3.643914976169102374e+03,2.915131980935282172e+02
9.497582930488414377e+01,-6.455704214290659770e+00,5.106276530037810346e+00,8.128458287740041754e+00,-3.088376523408842900e+01,-1.787917890492846595e+01,1.300458632915996304e+01,3.644111537829097870e+03,2.915289230263278455e+02
9.499583263877313755e+01,-6.459174466530900993e+00,5.017143798615101069e+00,8.295854712175938062e+00,-3.101614857162409677e+01,-1.808605122193962700e+01,1.293009734968446800e+01,3.644306445664492912e+03,2.915445156531594648e+02
9.501583597266210290e+01,-6.462836937436533091e+00,5.325464293680747474e+00,8.212409768035970004e+00,-3.017641561880616763e+01,-1.703162593292389460e+01,1.314478968588227481e+01,3.644499704246080455e+03,2.915599763396864432e+02
9.503583930655108247e+01,-6.466690729496405332e+00,5.245987307569020430e+00,8.085269185079191345e+00,-3.028504929467973383e+01,-1.727931739568740710e+01,1.300573189899232851e+01,3.644691318102319656e+03,2.915753054481855884e+02
9.505584264044007625e+01,-6.470734938261774261e+00,5.270954173824160982e+00,8.225417210340852492e+00,-3.013820143339463797e+01,-1.697007192083353289e+01,1.316812951256110686e+01,3.644881291721141679e+03,2.915905033376913593e+02
9.507584597432905582e+01,-6.474968652377680378e+00,5.033077890627034812e+00,8.126053458999585644e+00,-3.063389998283041749e+01,-1.716933745811747514e+01,1.346456252471294235e+01,3.645069629551765956e+03,2.916055703641412720e+02
9.509584930821803539e+01,-6.479390953614118764e+00,5.413029509574453613e+00,8.354273837387076185e+00,-2.961909794319031519e+01,-1.588015803010600102e+01,1.373893991308431417e+01,3.645256336006539641e+03,2.916205068805231804e+02
9.511585264210701496e+01,-6.484000916897846523e+00,5.119914535661410859e+00,8.170611897097581178e+00,-3.024960566312989485e+01,-1.666182630070021986e+01,1.358777936242967499e+01,3.645441415462782516e+03,2.916353132370226149e+02
9.513585597599600874e+01,-6.488797610344001932e+00,5.207225516862263426e+00,8.266902163038237106e+00,-2.995012458873413053e+01,-1.685846855010120038e+01,1.309165603863293015e+01,3.645624872264652822e+03,2.916499897811722235e+02
9.515585930988497410e+01,-6.493780095288267162e+00,5.283554836955950407e+00,8.294952932334910045e+00,-2.967746771367341552e+01,-1.683580914455644262e+01,1.284165856911697290e+01,3.645806710725024914e+03,2.916645368580020090e+02
9.517586264377395366e+01,-6.498947426319157117e+00,5.056503069033739806e+00,8.126886187220710767e+00,-3.014612088685553459e+01,-1.717366563443898997e+01,1.297245525241654462e+01,3.645986935127375091e+03,2.916789548101900209e+02
9.519586597766294744e+01,-6.504298651310498336e+00,5.103218210573492897e+00,8.204799384553579600e+00,-2.994571450407913460e+01,-1.668180879365877090e+01,1.326390571042036370e+01,3.646165549727683356e+03,2.916932439782146957e+02
9.521586931155192701e+01,-6.509832811454155710e+00,5.184039204944193457e+00,8.238418988996608405e+00,-2.966196088948436227e+01,-1.625304129910242068e+01,1.340891959038194159e+01,3.646342558756344715e+03,2.917074047005075954e+02
9.523587264544090658e+01,-6.515548941292925278e+00,5.499122221964572788e+00,8.198802194423668865e+00,-2.880595104346334168e+01,-1.567412829907163641e+01,1.313182274439170527e+01,3.646517966420093217e+03,2.917214373136074528e+02
9.525587597932988615e+01,-6.521446068753880887e+00,5.185973128712983993e+00,8.213854719543466132e+00,-2.948453155952019955e+01,-1.625808425510322053e+01,1.322644730441697902e+01,3.646691776903929622e+03,2.917353421523143879e+02
9.527587931321886572e+01,-6.527523215181530780e+00,5.336140498485267614e+00,8.073995892725024603e+00,-2.903136674371441828e+01,-1.603289996596575406e+01,1.299846677774866421e+01,3.646863994373065907e+03,2.917491195498452612e+02
9.529588264710784529e+01,-6.533779395371636767e+00,5.281523686454722366e+00,8.220080367659331699e+00,-2.907832580128386013e+01,-1.614519217162896325e+01,1.293313362965489510e+01,3.647034622974873400e+03,2.917627698379898789e+02
9.531588598099682486e+01,-6.540213617604859309e+00,5.174397068565565583e+00,8.132247414487622450e+00,-2.925343665659886838e+01,-1.587705884207246854e+01,1.337637781452639985e+01,3.647203666840836377e+03,2.917762933472669147e+02
9.533588931488581864e+01,-6.546824883681033214e+00,5.004852997137266613e+00,8.194471795873363718e+00,-2.958085062153304179e+01,-1.633308317994674042e+01,1.324776744158630315e+01,3.647371130088520658e+03,2.917896904070816504e+02
9.535589264877479820e+01,-6.553612188953165330e+00,5.243975687907846961e+00,8.235482236044560977e+00,-2.891049276376547894e+01,-1.571704630390951074e+01,1.319344645985596820e+01,3.647537016823539489e+03,2.918029613458831477e+02
9.537589598266376356e+01,-6.560574522362117911e+00,4.930209391801500196e+00,8.210747736500710658e+00,-2.958982068992057890e+01,-1.666522238246213306e+01,1.292459830745844762e+01,3.647701331141532592e+03,2.918161064913226141e+02
9.539589931655275734e+01,-6.567710866471206721e+00,5.295194118137744432e+00,8.180493273602332138e+00,-2.861231854238775796e+01,-1.558761986597627214e+01,1.302469867641148582e+01,3.647864077130144778e+03,2.918291261704115982e+02
9.541590265044173691e+01,-6.575020197501140196e+00,5.120125787060500144e+00,8.199311526480883572e+00,-2.895296026581446114e+01,-1.549028773598291053e+01,1.346267252983155061e+01,3.648025258871009100e+03,2.918420207096807530e+02
9.543590598433073069e+01,-6.582501485365062521e+00,4.771064436374086171e+00,8.198352857600882615e+00,-2.971806731356226194e+01,-1.686317925251094607e+01,1.285488806105131587e+01,3.648184880441740006e+03,2.918547904353392255e+02
9.545590931821969605e+01,-6.590153693703980409e+00,5.041127201646427913e+00,8.258252136024339052e+00,-2.897234885543292293e+01,-1.584273783900161803e+01,1.312961101643130490e+01,3.648342945917921043e+03,2.918674356734337039e+02
9.547591265210868983e+01,-6.597975779922242268e+00,5.153289400288509015e+00,8.131213632647899203e+00,-2.861198161483255120e+01,-1.550878372837939345e+01,1.310319788645315775e+01,3.648499459375099832e+03,2.918799567500079775e+02
9.549591598599766940e+01,-6.605966695223291829e+00,5.039132087010145256e+00,8.142373685884074064e+00,-2.880374645493148833e+01,-1.590918375043942667e+01,1.289456270449206166e+01,3.648654424890782593e+03,2.918923539912626097e+02
9.551591931988664896e+01,-6.614125384645559436e+00,5.146067008708358870e+00,8.199135918175716853e+00,-2.845616252764718013e+01,-1.519515173649944373e+01,1.326101079114773640e+01,3.648807846546432302e+03,2.919046277237146114e+02
9.553592265377562853e+01,-6.622450787098729919e+00,4.950887353611468811e+00,8.080647238181057901e+00,-2.884544975687541779e+01,-1.561621614835093119e+01,1.322923360852448660e+01,3.648959728429463212e+03,2.919167782743570569e+02
9.555592598766460810e+01,-6.630941835400000706e+00,4.888729411933596225e+00,8.008358966585950256e+00,-2.891023755921121108e+01,-1.569560192258023790e+01,1.321463563663097318e+01,3.649110074635237197e+03,2.919288059708189849e+02
9.557592932155360188e+01,-6.639597456310714740e+00,5.029364514363412475e+00,8.149935557473879655e+00,-2.848050580838131296e+01,-1.504835449360739830e+01,1.343215131477391466e+01,3.649258889269060546e+03,2.919407111415248437e+02
9.559593265544256724e+01,-6.648416570573018269e+00,5.034150659201420908e+00,8.089286907496973100e+00,-2.838205955703738681e+01,-1.545783405700161239e+01,1.292422550003577442e+01,3.649406176448174392e+03,2.919524941158539377e+02
9.561593598933154681e+01,-6.657398092946955614e+00,4.980916155562874259e+00,8.004453365958619671e+00,-2.842506107547911043e+01,-1.547187977794765246e+01,1.295318129753145797e+01,3.649551940303749689e+03,2.919641552242999865e+02
9.563593932322054059e+01,-6.666540932247541740e+00,5.162291932432840014e+00,8.136380986198425092e+00,-2.789615957869888163e+01,-1.521676731337836586e+01,1.267939226532051578e+01,3.649696184982871728e+03,2.919756947986297178e+02
9.565594265710952016e+01,-6.675843991382173215e+00,4.905222586509808913e+00,8.206105880985093748e+00,-2.843598185520116317e+01,-1.562730206394011212e+01,1.280867979126105105e+01,3.649838914650524657e+03,2.919871131720419726e+02
9.567594599099849972e+01,-6.685306167388084475e+00,5.036994126116076664e+00,7.956509197869826799e+00,-2.802805717183538192e+01,-1.501220902509449218e+01,1.301584814674088975e+01,3.649980133491573724e+03,2.919984106793259002e+02
9.569594932488747929e+01,-6.694926351470305015e+00,4.999674286450064287e+00,8.163943935904191207e+00,-2.803224892981316074e+01,-1.498716501005703172e+01,1.304508391975612902e+01,3.650119845712738424e+03,2.920095876570190967e+02
9.571595265877645886e+01,-6.704703429039346574e+00,4.796753021671590567e+00,7.874458061919731300e+00,-2.843992056584121642e+01,-1.582110850199158492e+01,1.261881206384963150e+01,3.650258055544563376e+03,2.920206444435650610e+02
9.573595599266543843e+01,-6.714636279749583103e+00,4.817254328021489229e+00,8.040662471267339129e+00,-2.830318963313099800e+01,-1.565022593238557036e+01,1.265296370074542764e+01,3.650394767243380102e+03,2.920315813794704241e+02
9.575595932655441800e+01,-6.724723777537358060e+00,4.968884817389731090e+00,8.215185244371383533e+00,-2.784706128458922691e+01,-1.530784672080956810e+01,1.253921456377965882e+01,3.650529985093264258e+03,2.920423988074611543e+02
9.577596266044341178e+01,-6.734964790659774714e+00,5.197056139348537052e+00,8.036933468182512641e+00,-2.720460411745692397e+01,-1.436942791715516599e+01,1.283517620030175799e+01,3.650663713407982868e+03,2.920530970726386499e+02
9.579596599433239135e+01,-6.745358181733129399e+00,5.020620831407498486e+00,8.065646955262007367e+00,-2.754767915366583964e+01,-1.445626845590753007e+01,1.309141069775830957e+01,3.650795956532937907e+03,2.920636765226350349e+02
9.581596932822135670e+01,-6.755902807771945184e+00,4.735768835798028320e+00,8.114730962087730148e+00,-2.815469381877631605e+01,-1.571306298128571477e+01,1.244163083749060128e+01,3.650926718847097163e+03,2.920741375077677731e+02
9.583597266211035048e+01,-6.766597520228174290e+00,4.561263834348975976e+00,7.911631078388328575e+00,-2.849289877242857116e+01,-1.591912141680736248e+01,1.257377735562120868e+01,3.651056004764914633e+03,2.920844803811932024e+02
9.585597599599933005e+01,-6.777441165030194448e+00,5.014107631488271544e+00,8.049961568401954537e+00,-2.730368869317920755e+01,-1.433828091650924641e+01,1.296540777666996114e+01,3.651183818738245463e+03,2.920947054990596712e+02
9.587597932988830962e+01,-6.788432582622537126e+00,4.906156379775071130e+00,8.044574006629112262e+00,-2.747991919318134890e+01,-1.495057612793280910e+01,1.252934306524853980e+01,3.651310165258248162e+03,2.921048132206598780e+02
9.589598266377728919e+01,-6.799570608005288008e+00,5.046157303190444310e+00,8.183663787461899375e+00,-2.705259228918649939e+01,-1.481990570716067701e+01,1.223268658202582237e+01,3.651435048857275433e+03,2.921148039085820187e+02
9.591598599766628297e+01,-6.810854070774180258e+00,4.794965813730834192e+00,7.931058384605560008e+00,-2.757745763679058726e+01,-1.463214549798432529e+01,1.294531213880626197e+01,3.651558474110750012e+03,2.921246779288600237e+02
9.593598933155526254e+01,-6.822281795160288098e+00,4.934067830079300165e+00,7.994632660642085220e+00,-2.715243668340881555e+01,-1.497257642986154913e+01,1.217986025354726642e+01,3.651680445639035952e+03,2.921344356511228852e+02
9.595599266544422790e+01,-6.833852600070469130e+00,4.984917905227979951e+00,7.946124331654216277e+00,-2.694226986569316651e+01,-1.416545954500288751e+01,1.277681032069027900e+01,3.651800968109289443e+03,2.921440774487431895e+02
9.597599599933322168e+01,-6.845565299127513548e+00,4.820961213975683002e+00,7.932875894430144292e+00,-2.725479105218290954e+01,-1.461040181323581777e+01,1.264438923894709177e+01,3.651920046237301904e+03,2.921536036989841705e+02
9.599599933322220124e+01,-6.857418700710894655e+00,4.814751956816492040e+00,8.101056376337139042e+00,-2.718351453618153357e+01,-1.486630311263300186e+01,1.231721142354853171e+01,3.652037684789319883e+03,2.921630147831455702e+02
9.601600266711119502e+01,-6.869411607997234270e+00,4.860085369486463414e+00,8.008231094251133442e+00,-2.698690709860441217e+01,-1.458482308782563130e+01,1.240208401077878086e+01,3.652153888583865410e+03,2.921723110867092146e+02
9.603600600100016038e+01,-6.881542819001372102e+00,4.913293445492787015e+00,7.956888131623366611e+00,-2.677122040232629985e+01,-1.454930494771657479e+01,1.222191545460972506e+01,3.652268662493522243e+03,2.921814929994818044e+02
9.605600933488913995e+01,-6.893811126617330309e+00,4.837518130700771302e+00,7.955140306687664697e+00,-2.686928388578567350e+01,-1.447323865721427438e+01,1.239604522857139912e+01,3.652382011446725301e+03,2.921905609157380468e+02
9.607601266877813373e+01,-6.906215318659599589e+00,4.947131799528768248e+00,7.946744443130887348e+00,-2.651656754058465282e+01,-1.389200423259705808e+01,1.262456330798759474e+01,3.652493940429516897e+03,2.921995152343613427e+02
9.609601600266711330e+01,-6.918754177904387959e+00,4.765782775336566246e+00,7.949133365530564710e+00,-2.687138803601456516e+01,-1.400979251817847171e+01,1.286159551783609345e+01,3.652604454487299790e+03,2.922083563589839628e+02
9.611601933655609287e+01,-6.931426482131392675e+00,4.652719698215696198e+00,7.881117603391637694e+00,-2.706015872462347360e+01,-1.488676974287212929e+01,1.217338898175134432e+01,3.652713558726561132e+03,2.922170846981248928e+02
9.613602267044507244e+01,-6.944231004165352772e+00,5.040226295670248824e+00,7.956811300333987980e+00,-2.603216129744316021e+01,-1.385793010488529120e+01,1.217423119255786901e+01,3.652821258316587773e+03,2.922257006653270537e+02
9.615602600433405200e+01,-6.957166511918060792e+00,4.721245977080789302e+00,7.944010603584076513e+00,-2.672154220476776842e+01,-1.424122843846559761e+01,1.248031376630217082e+01,3.652927558491158379e+03,2.922342046792927022e+02
9.617602933822303157e+01,-6.970231768430293684e+00,4.716353039738932829e+00,7.907362140685144425e+00,-2.664751259166630248e+01,-1.403503568389502654e+01,1.261247690777127595e+01,3.653032464550215082e+03,2.922425971640172406e+02
9.619603267211201114e+01,-6.983425531914162043e+00,4.767385694351440328e+00,7.975629799760043603e+00,-2.643765015885352909e+01,-1.404803497590012284e+01,1.238961518295340625e+01,3.653135981861521032e+03,2.922508785489216621e+02
9.621603600600100492e+01,-6.996746555795414935e+00,4.774012419709571020e+00,7.977659184104584078e+00,-2.633577342177269287e+01,-1.368375785550321133e+01,1.265201556626948154e+01,3.653238115862290670e+03,2.922590492689832331e+02
9.623603933988998449e+01,-7.010193588756014726e+00,4.710170488828055113e+00,7.909180099897719529e+00,-2.640516280619621625e+01,-1.391802874537757262e+01,1.248713406081864363e+01,3.653338872060807262e+03,2.922671097648645855e+02
9.625604267377896406e+01,-7.023765374776756332e+00,4.745056201783909522e+00,7.937427141668093711e+00,-2.623476981742431136e+01,-1.389757601871390769e+01,1.233719379871040367e+01,3.653438256038012241e+03,2.922750604830409884e+02
9.627604600766794363e+01,-7.037460653180241721e+00,4.732907110900467451e+00,8.116896134248758443e+00,-2.617870711080724178e+01,-1.415639374127472649e+01,1.202231336953251528e+01,3.653536273449077726e+03,2.922829018759261999e+02
9.629604934155692320e+01,-7.051278158673801144e+00,4.749142437768388625e+00,8.109091845058005177e+00,-2.605378022173504959e+01,-1.394347156093465756e+01,1.211030866080039203e+01,3.653632930024953566e+03,2.922906344019962717e+02
9.631605267544590276e+01,-7.065216621392733209e+00,4.435707061881664082e+00,7.850383723445501616e+00,-2.672945603630592970e+01,-1.453167477444614164e+01,1.219778126185978806e+01,3.653728231573896210e+03,2.922982585259117059e+02
9.633605600933488233e+01,-7.079274766943447261e+00,4.934708721891973404e+00,7.856811913604736297e+00,-2.543247736510093659e+01,-1.308692111894636234e+01,1.234555624615457425e+01,3.653822183982970728e+03,2.923057747186376787e+02
9.635605934322387611e+01,-7.093451316447239030e+00,4.681684219299954819e+00,7.840475482875046254e+00,-2.596152983738256026e+01,-1.361850683987485766e+01,1.234302299750770260e+01,3.653914793219528292e+03,2.923131834575622747e+02
9.637606267711285568e+01,-7.107744986583545810e+00,4.759346704040318343e+00,8.005055551847732431e+00,-2.568781766075966999e+01,-1.355903656660955825e+01,1.212878109415011174e+01,3.654006065332666822e+03,2.923204852266133571e+02
9.639606601100182104e+01,-7.122154489634020536e+00,4.514571602496227243e+00,7.883876069338093373e+00,-2.619682115909283127e+01,-1.405437190263376124e+01,1.214244925645907003e+01,3.654096006454657527e+03,2.923276805163725953e+02
9.641606934489081482e+01,-7.136678533526225721e+00,4.613654789883143259e+00,7.930203433839599469e+00,-2.587129200147770902e+01,-1.386273312056143325e+01,1.200855888091627577e+01,3.654184622802356444e+03,2.923347698241885269e+02
9.643607267877979439e+01,-7.151315821877807011e+00,4.579687944853056969e+00,8.066062085629607026e+00,-2.586875677168299603e+01,-1.374161041733059463e+01,1.212714635435240140e+01,3.654271920678583228e+03,2.923417536542866628e+02
9.645607601266877396e+01,-7.166065054040709370e+00,4.826884386613685685e+00,7.900747062587862857e+00,-2.518412228306027245e+01,-1.287726393652572909e+01,1.230685834653454336e+01,3.654357906473476305e+03,2.923486325178781158e+02
9.647607934655775352e+01,-7.180924925145347970e+00,4.570332938015241098e+00,7.953368252370730751e+00,-2.572179026370896437e+01,-1.362461851703248605e+01,1.209717174667647832e+01,3.654442586665826639e+03,2.923554069332661243e+02
9.649608268044673309e+01,-7.195894126145393699e+00,4.721675249265517849e+00,7.933790902973647974e+00,-2.526999026275484894e+01,-1.323311010613637251e+01,1.203688015661847643e+01,3.654525967824378313e+03,2.923620774259502468e+02
9.651608601433572687e+01,-7.210971343862056848e+00,4.542693017340644346e+00,7.840393741544056105e+00,-2.561953502812974293e+01,-1.356068571965484182e+01,1.205884930847490111e+01,3.654608056609106825e+03,2.923686445287285665e+02
9.653608934822469223e+01,-7.226155261029123089e+00,4.556430459976397174e+00,7.967483171236800388e+00,-2.550171110042115785e+01,-1.350441124699408846e+01,1.199729985342706939e+01,3.654688859772466458e+03,2.923751087817973371e+02
9.655609268211368601e+01,-7.241444556337629734e+00,4.571244116208847963e+00,7.810078705229949847e+00,-2.538138444622777712e+01,-1.338823740419942254e+01,1.199314704202835458e+01,3.654768384160617188e+03,2.923814707328493796e+02
9.657609601600266558e+01,-7.256837904481144186e+00,4.744701801272479535e+00,7.980555342000140051e+00,-2.487653231403830389e+01,-1.265973122180261079e+01,1.221680109223569310e+01,3.654846636714614306e+03,2.923877309371691240e+02
9.659609934989165936e+01,-7.272333976200663130e+00,4.353753870676715820e+00,7.821684940222007221e+00,-2.574012952313605851e+01,-1.371879446810054048e+01,1.202133505503551802e+01,3.654923624471577568e+03,2.923938899577262305e+02
9.661610268378062472e+01,-7.287931438330123690e+00,4.412518629905822110e+00,7.825765744466844254e+00,-2.551352990075716320e+01,-1.366221593208679330e+01,1.185131396867036990e+01,3.654999354565825797e+03,2.923999483652660842e+02
9.663610601766960428e+01,-7.303628953841650784e+00,4.326550678257754079e+00,7.772252584014699650e+00,-2.563785110368485576e+01,-1.386654490920240157e+01,1.177130619448245419e+01,3.655073834229989643e+03,2.924059067383991533e+02
9.665610935155859806e+01,-7.319425181891361376e+00,4.419523774265147864e+00,7.780725824473874397e+00,-2.532859234575293783e+01,-1.360366517500741601e+01,1.172492717074552182e+01,3.655147070796086609e+03,2.924117656636869356e+02
9.667611268544757763e+01,-7.335318777864720197e+00,4.442397158223046816e+00,7.815867134839504793e+00,-2.518935315398164221e+01,-1.342105198079427630e+01,1.176830117318736590e+01,3.655219071696574247e+03,2.924175257357259738e+02
9.669611601933655720e+01,-7.351308393422671728e+00,4.335785673395903927e+00,7.650849051032507120e+00,-2.536395075275590827e+01,-1.351156457647534204e+01,1.185238617628056623e+01,3.655289844465369242e+03,2.924231875572295394e+02
9.671611935322553677e+01,-7.367392676547272146e+00,4.431129798329955349e+00,7.822046170742446236e+00,-2.504936541699999708e+01,-1.332432543215979237e+01,1.172503998484020471e+01,3.655359396738836494e+03,2.924287517391069287e+02
9.673612268711451634e+01,-7.383570271588087763e+00,4.267136461607347719e+00,7.795438024006258182e+00,-2.536311430200859363e+01,-1.353712327008144456e+01,1.182599103192714907e+01,3.655427736256748631e+03,2.924342189005399177e+02
9.675612602100349591e+01,-7.399839819308023259e+00,4.376389516130255508e+00,7.894647653305785440e+00,-2.501510923170483736e+01,-1.377215102326355733e+01,1.124295820844128002e+01,3.655494870863217329e+03,2.924395896690573977e+02
9.677612935489247548e+01,-7.416199956929863113e+00,4.632216593826239404e+00,7.860663838950917359e+00,-2.431234213062863958e+01,-1.270767720048346128e+01,1.160466493014517830e+01,3.655560808507589172e+03,2.924448646806071679e+02
9.679613268878146926e+01,-7.432649318182590115e+00,4.526187445205618332e+00,7.765601026084260283e+00,-2.448600996689233611e+01,-1.279439775809643010e+01,1.169161220879590601e+01,3.655625557245313757e+03,2.924500445796251142e+02
9.681613602267044882e+01,-7.449186533347951666e+00,4.489817207249650721e+00,7.780922840550303476e+00,-2.449109137764266819e+01,-1.270093143373751055e+01,1.179015994390515765e+01,3.655689125238776342e+03,2.924551300191021141e+02
9.683613935655941418e+01,-7.465810229307026091e+00,4.336526081198563531e+00,7.794240792433331677e+00,-2.477930656868913317e+01,-1.318490923740057852e+01,1.159439733128855465e+01,3.655751520758107290e+03,2.924601216606486105e+02
9.685614269044840796e+01,-7.482519029587134440e+00,4.262042680250269555e+00,7.927298760606488415e+00,-2.487680746529870390e+01,-1.323260848289383773e+01,1.164419898240486617e+01,3.655812752181947872e+03,2.924650201745558320e+02
9.687614602433738753e+01,-7.499311554408555125e+00,4.299163195908943358e+00,7.738058741710766242e+00,-2.470429438631296293e+01,-1.339587176486354281e+01,1.130842262144942012e+01,3.655872827998195135e+03,2.924698262398555926e+02
9.689614935822636710e+01,-7.516186420731660434e+00,4.420142215577441469e+00,7.741692234246665194e+00,-2.432900716769568916e+01,-1.292680252925394946e+01,1.140220463844173970e+01,3.655931756804707220e+03,2.924745405443765662e+02
9.691615269211534667e+01,-7.533142242303791036e+00,4.518951237994671466e+00,7.704425629815124132e+00,-2.400756165996074998e+01,-1.276659321647929168e+01,1.124096844348145829e+01,3.655989547309979571e+03,2.924791637847983452e+02
9.693615602600434045e+01,-7.550177629706787741e+00,4.512474645096441250e+00,7.671597992676290723e+00,-2.394101623092568332e+01,-1.256230129107856186e+01,1.137871493984712146e+01,3.656046208333787945e+03,2.924836966667030538e+02
9.695615935989332002e+01,-7.567291190403907741e+00,4.469263212892341741e+00,7.810179955530450080e+00,-2.396345834802880148e+01,-1.249863137226657095e+01,1.146482697576223053e+01,3.656101748807796866e+03,2.924881399046237789e+02
9.697616269378228537e+01,-7.584481528787575755e+00,4.294461468052212183e+00,7.797320382744865164e+00,-2.430427811295120932e+01,-1.303546341661419739e+01,1.126881469633701194e+01,3.656156177776139884e+03,2.924924942220911817e+02
9.699616602767127915e+01,-7.601747246226654653e+00,4.375272967664368906e+00,7.879187661140151455e+00,-2.402696788834838415e+01,-1.262433541190002195e+01,1.140263247644836220e+01,3.656209504395962540e+03,2.924967603516769827e+02
9.701616936156025872e+01,-7.619086941114185940e+00,4.323105460988807103e+00,7.855368385777606655e+00,-2.407139157047935285e+01,-1.245970500281410409e+01,1.161168656766524876e+01,3.656261737937930320e+03,2.925009390350344347e+02
9.703617269544923829e+01,-7.636499208915124015e+00,4.326844999007813719e+00,7.959324519236079531e+00,-2.398075293077698333e+01,-1.259921896581315437e+01,1.138153396496382896e+01,3.656312887786712508e+03,2.925050310229370325e+02
9.705617602933821786e+01,-7.653982642213977172e+00,4.584746703237202681e+00,7.757155650838781114e+00,-2.327583262964006394e+01,-1.228953033312846266e+01,1.098630229651160128e+01,3.656362963441421925e+03,2.925090370753137563e+02
